id,UBX-NAV-PVT:lon,UBX-NAV-PVT:lat,UBX-NAV-PVT:height,UBX-NAV-PVT:year,UBX-NAV-PVT:month,UBX-NAV-PVT:day,UBX-NAV-PVT:hour,UBX-NAV-PVT:min,UBX-NAV-PVT:sec
5787,-17658418,537903265,220978,2022,11,14,16,25,47
5788,-17658381,537903251,220679,2022,11,14,16,25,48
5789,-17658343,537903243,220391,2022,11,14,16,25,49
5790,-17658308,537903238,220073,2022,11,14,16,25,50
5791,-17658272,537903232,219800,2022,11,14,16,25,51
5792,-17658240,537903225,219534,2022,11,14,16,25,52
5793,-17658209,537903224,219249,2022,11,14,16,25,53
5794,-17658182,537903221,218998,2022,11,14,16,25,54
5795,-17658155,537903217,218803,2022,11,14,16,25,55
5796,-17658129,537903216,218554,2022,11,14,16,25,56
5797,-17658105,537903214,218346,2022,11,14,16,25,57
5798,-17658082,537903213,218132,2022,11,14,16,25,58
5799,-17658061,537903213,217918,2022,11,14,16,25,59
5800,-17658044,537903212,217751,2022,11,14,16,26,0
5801,-17658030,537903209,217633,2022,11,14,16,26,1
5802,-17658019,537903204,217557,2022,11,14,16,26,2
5803,-17658009,537903198,217514,2022,11,14,16,26,3
5804,-17658001,537903190,217469,2022,11,14,16,26,4
5805,-17657991,537903183,217440,2022,11,14,16,26,5
5806,-17657984,537903176,217405,2022,11,14,16,26,6
5807,-17657975,537903173,217343,2022,11,14,16,26,7
5808,-17657967,537903172,217308,2022,11,14,16,26,8
5809,-17657959,537903167,217329,2022,11,14,16,26,9
5810,-17657954,537903157,217403,2022,11,14,16,26,10
5811,-17657950,537903148,217451,2022,11,14,16,26,11
5812,-17657948,537903140,217508,2022,11,14,16,26,12
5813,-17657943,537903133,217553,2022,11,14,16,26,13
5814,-17657936,537903129,217552,2022,11,14,16,26,14
5815,-17657934,537903123,217562,2022,11,14,16,26,15
5816,-17657929,537903118,217564,2022,11,14,16,26,16
5817,-17657926,537903114,217588,2022,11,14,16,26,17
5818,-17657922,537903109,217604,2022,11,14,16,26,18
5819,-17657918,537903105,217597,2022,11,14,16,26,19
5820,-17657912,537903101,217611,2022,11,14,16,26,20
5821,-17657907,537903095,217625,2022,11,14,16,26,21
5822,-17657899,537903089,217624,2022,11,14,16,26,22
5823,-17657893,537903085,217604,2022,11,14,16,26,23
5824,-17657880,537903077,217582,2022,11,14,16,26,25
5825,-17657873,537903074,217563,2022,11,14,16,26,26
5826,-17657867,537903076,217519,2022,11,14,16,26,27
5827,-17657859,537903081,217472,2022,11,14,16,26,28
5828,-17657858,537903081,217475,2022,11,14,16,26,29
5829,-17657861,537903075,217543,2022,11,14,16,26,30
5830,-17657863,537903076,217591,2022,11,14,16,26,31
5831,-17657867,537903076,217681,2022,11,14,16,26,32
5832,-17657873,537903077,217788,2022,11,14,16,26,33
5833,-17657879,537903081,217865,2022,11,14,16,26,34
5834,-17657885,537903084,217962,2022,11,14,16,26,35
5835,-17657892,537903087,218073,2022,11,14,16,26,36
5836,-17657897,537903090,218208,2022,11,14,16,26,37
5837,-17657906,537903085,218406,2022,11,14,16,26,38
5838,-17657913,537903080,218590,2022,11,14,16,26,39
5839,-17657919,537903070,218833,2022,11,14,16,26,40
5840,-17657924,537903061,219048,2022,11,14,16,26,41
5841,-17657930,537903053,219272,2022,11,14,16,26,42
5842,-17657935,537903046,219487,2022,11,14,16,26,43
5843,-17657936,537903039,219668,2022,11,14,16,26,44
5844,-17657939,537903034,219864,2022,11,14,16,26,45
5845,-17657944,537903024,220034,2022,11,14,16,26,46
5846,-17657946,537903012,220217,2022,11,14,16,26,47
5847,-17657937,537903000,220411,2022,11,14,16,26,48
5848,-17657925,537902991,220604,2022,11,14,16,26,49
5849,-17657913,537902976,220777,2022,11,14,16,26,50
5850,-17657902,537902964,220940,2022,11,14,16,26,51
5851,-17657897,537902949,221147,2022,11,14,16,26,52
5852,-17657881,537902943,221344,2022,11,14,16,26,53
5853,-17657879,537902929,221544,2022,11,14,16,26,54
5854,-17657876,537902919,221790,2022,11,14,16,26,55
5855,-17657873,537902914,222007,2022,11,14,16,26,56
5856,-17657858,537902916,222109,2022,11,14,16,26,57
5857,-17657849,537902917,222209,2022,11,14,16,26,58
5858,-17657850,537902910,222408,2022,11,14,16,26,59
5859,-17657830,537902916,222563,2022,11,14,16,27,0
5860,-17657813,537902917,222766,2022,11,14,16,27,1
5861,-17657795,537902921,222947,2022,11,14,16,27,2
5862,-17657780,537902921,223177,2022,11,14,16,27,3
5863,-17657763,537902920,223413,2022,11,14,16,27,4
5864,-17657736,537902925,223586,2022,11,14,16,27,5
5865,-17657709,537902933,223726,2022,11,14,16,27,6
5866,-17657694,537902936,223957,2022,11,14,16,27,7
5867,-17657687,537902926,224279,2022,11,14,16,27,8
5868,-17657678,537902913,224645,2022,11,14,16,27,9
5869,-17657670,537902903,224983,2022,11,14,16,27,10
5870,-17657660,537902891,225330,2022,11,14,16,27,11
5871,-17657647,537902883,225702,2022,11,14,16,27,12
5872,-17657639,537902868,226079,2022,11,14,16,27,13
5873,-17657634,537902852,226442,2022,11,14,16,27,14
5874,-17657628,537902836,226794,2022,11,14,16,27,15
5875,-17657628,537902821,227138,2022,11,14,16,27,16
5876,-17657627,537902805,227454,2022,11,14,16,27,17
5877,-17657628,537902791,227716,2022,11,14,16,27,18
5878,-17657631,537902775,227961,2022,11,14,16,27,19
5879,-17657639,537902763,228225,2022,11,14,16,27,20
5880,-17657644,537902756,228406,2022,11,14,16,27,21
5881,-17657649,537902748,228587,2022,11,14,16,27,22
5882,-17657692,537902754,229010,2022,11,14,16,27,23
5883,-17657700,537902741,229162,2022,11,14,16,27,24
5884,-17657727,537902738,229435,2022,11,14,16,27,25
5885,-17657768,537902745,229771,2022,11,14,16,27,26
5886,-17657802,537902748,230017,2022,11,14,16,27,27
5887,-17657799,537902716,230085,2022,11,14,16,27,28
5888,-17657828,537902707,230346,2022,11,14,16,27,29
5889,-17657857,537902698,230582,2022,11,14,16,27,30
5890,-17657888,537902685,230843,2022,11,14,16,27,31
5891,-17657924,537902677,231103,2022,11,14,16,27,32
5892,-17657956,537902666,231360,2022,11,14,16,27,33
5893,-17657990,537902653,231606,2022,11,14,16,27,34
5894,-17658022,537902643,231843,2022,11,14,16,27,35
5895,-17658049,537902634,232034,2022,11,14,16,27,36
